dset_key                                ,group_key           ,1-body ,2-body ,3-body ,E_unit   ,R_unit   ,E_mae                ,E_rmse                ,E_sse                    ,E_max_abs_err        ,F_mae                ,F_rmse               ,F_sse                 ,F_max_abs_err        ,time
md-sampling/62meoh-xtb.md-samples.exdir ,1meoh               ,True   ,False  ,False  ,kcal/mol ,Angstrom ,0.005865221690682135 ,0.00818203627404805   ,  0.8706960029734341     ,0.12301455165964315  ,0.049140166119735165 ,0.07285168692203768  ,1242.497375023501     , 2.314586885910804   ,71.56745171546936
md-sampling/62meoh-xtb.md-samples.exdir ,2meoh               ,False  ,True   ,False  ,kcal/mol ,Angstrom ,0.06311555426410939  ,0.08422371002948241   , 72.13515734426437       ,0.8236898344943301   ,0.07977062377139864  ,0.11636357672368076  ,4956.9538080686125    , 1.7299529683913584  ,84.94214701652527
md-sampling/62meoh-xtb.md-samples.exdir ,3meoh               ,False  ,False  ,True   ,kcal/mol ,Angstrom ,0.008873437073423794 ,0.01588200440511925   ,  1.2611903196211367     ,0.3043927679847723   ,0.006706971025833835 ,0.01348512650081891  ,  49.099131920633894  , 0.5022214341014579  ,59.64077401161194
isomers/meoh-boyd.etal.exdir            ,4meoh               ,True   ,True   ,True   ,kcal/mol ,Angstrom ,2.5886662832514857   ,2.7682169128563836    , 91.95629851948954       ,4.340866547719882    ,1.0183373763518782   ,1.9868412210198414   ,3410.6728644376835    , 9.91808493495338    , 1.4999825954437256
isomers/meoh-boyd.etal.exdir            ,4meoh/samples_1meoh ,True   ,False  ,False  ,kcal/mol ,Angstrom ,0.002329377193276093 ,0.002877502972815455  ,  0.00039744112121096564 ,0.00687782841152463  ,0.025714459400080165 ,0.03451369597935091  ,   1.0291926615739744 , 0.10581856796635505 , 0.2839014530181885
isomers/meoh-boyd.etal.exdir            ,4meoh/samples_2meoh ,False  ,True   ,False  ,kcal/mol ,Angstrom ,0.04804596326128084  ,0.07769817697186002   ,  0.43466448274203445    ,0.2871767581274228   ,0.11321257062461786  ,0.1630774918457179   ,  68.93234355462099   , 0.9174436503430581  , 0.5972392559051514
isomers/meoh-boyd.etal.exdir            ,4meoh/samples_3meoh ,False  ,False  ,True   ,kcal/mol ,Angstrom ,0.7177959942186107   ,0.9956662426800447    , 47.584860807004674      ,2.4171607216705366   ,0.38068177076714244  ,0.878403270513101    ,1999.9672562399062    , 6.408465572951091   , 0.5727014541625977
isomers/meoh-boyd.etal.exdir            ,5meoh               ,True   ,True   ,True   ,kcal/mol ,Angstrom ,3.302081613648407    ,3.4628019138435713    ,167.87395932326177       ,4.779891985252819    ,1.2580743776617604   ,2.44041813530465     ,7504.107250656017     ,15.346805452250589   , 3.2171390056610107
isomers/meoh-boyd.etal.exdir            ,5meoh/samples_1meoh ,True   ,False  ,False  ,kcal/mol ,Angstrom ,0.002849085697277231 ,0.003418734985614115  ,  0.0008181424231303362  ,0.008518828314135472 ,0.025716630323589174 ,0.034182476270088934 ,   1.472236521783543  , 0.10301820780104969 , 0.41837644577026367
isomers/meoh-boyd.etal.exdir            ,5meoh/samples_2meoh ,False  ,True   ,False  ,kcal/mol ,Angstrom ,0.06323519016486658  ,0.0956500860533386    ,  1.2808514546815517     ,0.440815438873173    ,0.10081348837967169  ,0.14255208552192167  , 102.41832931671232   , 0.883718897687662   , 1.1498162746429443
isomers/meoh-boyd.etal.exdir            ,5meoh/samples_3meoh ,False  ,False  ,True   ,kcal/mol ,Angstrom ,0.380055601675632    ,0.5672433415211641    , 45.047101190013436      ,2.353740526767665    ,0.25065207573714027  ,0.615265454891183    ,2861.8499446673536    , 6.516669188700582   , 1.654503583908081
isomers/meoh-boyd.etal.exdir            ,6meoh               ,True   ,True   ,True   ,kcal/mol ,Angstrom ,3.751255904425127    ,4.034083365694184     ,113.91680020959363       ,6.154144878315336    ,1.2244286984122583   ,2.473457584873131    ,4625.202272669815     ,15.819447782141907   , 2.807976245880127
isomers/meoh-boyd.etal.exdir            ,6meoh/samples_1meoh ,True   ,False  ,False  ,kcal/mol ,Angstrom ,0.002747910878457297 ,0.0033718483768556532 ,  0.00047751318201317227 ,0.008218207897370268 ,0.025493134900519635 ,0.03411422631549148  ,   0.8798180104510559 , 0.10429898389456548 , 0.25153565406799316
isomers/meoh-boyd.etal.exdir            ,6meoh/samples_2meoh ,False  ,True   ,False  ,kcal/mol ,Angstrom ,0.07607862912965917  ,0.10965144169528798   ,  1.2624610599147896     ,0.4249156996706432   ,0.09815706896777185  ,0.14291685677552485  ,  77.2073616532524    , 1.1901732320214657  , 0.9020519256591797
isomers/meoh-boyd.etal.exdir            ,6meoh/samples_3meoh ,False  ,False  ,True   ,kcal/mol ,Angstrom ,0.2868853432218541   ,0.5072414584830524    , 36.02114560856198       ,2.432469731230045    ,0.17529328653096998  ,0.5090294722817741   ,1958.8791876050489    , 5.996554955463446   , 1.6485023498535156
isomers/16meoh-pires.deturi.exdir       ,                    ,True   ,True   ,True   ,kcal/mol ,Angstrom ,3.422093179644559    ,3.422093179644559     , 11.710721730169809      ,3.422093179644559    ,1.1892702825238013   ,2.061063601236564    ,1223.4191524825633    , 8.56931179011157    , 6.414438724517822
isomers/16meoh-pires.deturi.exdir       ,samples_1meoh       ,True   ,False  ,False  ,kcal/mol ,Angstrom ,0.004188719562858453 ,0.005095190258749699  ,  0.00041537542036572525 ,0.009076798243478717 ,0.025033709387018963 ,0.03163028056085498  ,   0.2881366987272192 , 0.09437047460451338 , 0.11371207237243652
isomers/16meoh-pires.deturi.exdir       ,samples_2meoh       ,False  ,True   ,False  ,kcal/mol ,Angstrom ,0.06019989751643602  ,0.07411585074873427   ,  0.4779048619021529     ,0.21714164544586054  ,0.08259227855378316  ,0.11864092445556874  ,  44.084995169164614  , 0.7714252796774416  , 0.7348206043243408
isomers/16meoh-pires.deturi.exdir       ,samples_3meoh       ,False  ,False  ,True   ,kcal/mol ,Angstrom ,0.03241606366468922  ,0.07688247920012187   ,  2.7544866733080418     ,0.6099714962323235   ,0.029561056722119117 ,0.12465800162779293  , 391.0389314945237    , 2.882503729709904   , 5.589895725250244
